Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Superkingdom name	Superkingdom taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
13607	13607	Mantoniella	T.V.Desikachary, 1972	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Mamiellophyceae	1035538	Mamiellales	13792	Mamiellaceae	41873	Mantoniella	13607			TRUE
13608	13608	Mantoniella squamata	(I.Manton & M.Parke) T.V.Desikachary, 1972	SPECIES	Micromonas squamata	Manton & Parke, 1972		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Mamiellophyceae	1035538	Mamiellales	13792	Mamiellaceae	41873	Mantoniella	13607	Mantoniella squamata	13608	TRUE
13786	13786	Trebouxia	Puymaly, 1924	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Trebouxia	13786			TRUE
13787	13787	Trebouxia asymmetrica	Friedl & Gaertner	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Trebouxia	13786	Trebouxia asymmetrica	13787	TRUE
13788	13788	Trebouxia impressa	Ahmadjian, 1960	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Trebouxia	13786	Trebouxia impressa	13788	TRUE
13789	13789	Asterochloris magna	(Archibald) Skaloud & Peksa	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Asterochloris	291965	Asterochloris magna	13789	TRUE
13790	13790	Dunaliella bioculata	Butcher	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043	Dunaliella	3044	Dunaliella bioculata	13790	TRUE
13792	13792	Mamiellales	Moestrup, 1984	ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Mamiellophyceae	1035538	Mamiellales	13792							TRUE
28455	28455	Chlamydomonas frankii	Pascher, 1927	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas frankii	28455	TRUE
28456	28456	Chlamydomonas noctigama	Korschikov, 1927	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas noctigama	28456	TRUE
28457	28457	Chlamydomonas indica	A.K.Mitra, 1950	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas indica	28457	TRUE
28458	28458	Chlamydomonas sphaeroides	Gerloff, 1940	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas sphaeroides	28458	TRUE
28459	28459	Chlamydomonas komma	Skuja, 1934	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas komma	28459	TRUE
28460	28460	Chlamydomonas mexicana	R.A.Lewin, 1957	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas mexicana	28460	TRUE
28462	28462	Chlamydomonas peterfii	Gerloff, 1940	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas peterfii	28462	TRUE
28463	28463	Chlamydomonas starrii	Ettl, 1976	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas starrii	28463	TRUE
28464	28464	Chlamydomonas zebra	Korschikov, 1927	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas zebra	28464	TRUE
29214	29214	Acrosiphonia	J.Agardh, 1846	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulotrichales	31306	Ulotrichaceae	205394	Acrosiphonia	29214			TRUE
29646	29646	Stichococcus	Naegeli, 1849	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Prasiolales	135250	Stichococcaceae	2910630	Stichococcus	29646			TRUE
29647	29647	Stichococcus sp.		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Prasiolales	135250	Stichococcaceae	2910630	Stichococcus	29646	Stichococcus sp.	29647	FALSE
3041	3041	Chlorophyta	Pascher, 1914	PHYLUM			green algae	no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041											TRUE
3042	3042	Chlamydomonadales	F.E.Fritsch, 1927	ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042							TRUE
3043	3043	Dunaliellaceae	T.Christensen, 1967	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043					TRUE
3044	3044	Dunaliella		GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043	Dunaliella	3044			TRUE
3046	3046	Dunaliella salina	Ben-Amotz & Avron	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043	Dunaliella	3044	Dunaliella salina	3046	TRUE
3047	3047	Dunaliella tertiolecta	Butcher	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043	Dunaliella	3044	Dunaliella tertiolecta	3047	TRUE
3048	3048	Dunaliella parva	W.Lerche, 1937	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Dunaliellaceae	3043	Dunaliella	3044	Dunaliella parva	3048	TRUE
3049	3049	Polytomella	Aragao, 1910	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Polytomella	3049			TRUE
3050	3050	Polytomella agilis	Aragao, 1910	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Polytomella	3049	Polytomella agilis	3050	TRUE
3051	3051	Chlamydomonadaceae	F.Stein, 1878	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051					TRUE
3052	3052	Chlamydomonas	Ehrenberg, 1834	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052			TRUE
3054	3054	Chlamydomonas moewusii	Gerloff	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas moewusii	3054	TRUE
3055	3055	Chlamydomonas reinhardtii	P.A.Dangeard, 1888	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas reinhardtii	3055	TRUE
3056	3056	Chlamydomonas sp. TK-1983		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas sp. TK-1983	3056	FALSE
3057	3057	Chlamydomonas sp. WXM		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas sp. WXM	3057	FALSE
3059	3059	Chlamydomonas gelatinosa	Korshikov, 1927	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas gelatinosa	3059	TRUE
3061	3061	Chlamydomonas pitschmannii	Ettl, 1976	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlamydomonadaceae	3051	Chlamydomonas	3052	Chlamydomonas pitschmannii	3061	TRUE
3062	3062	Spondylomoraceae	Korshikov, 1923	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Spondylomoraceae	3062					TRUE
3063	3063	Pyrobotrys	Arnoldi, 1916	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Spondylomoraceae	3062	Pyrobotrys	3063			TRUE
3064	3064	Pyrobotrys stellata	(Korshikov) Korshikov	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Spondylomoraceae	3062	Pyrobotrys	3063	Pyrobotrys stellata	3064	TRUE
3065	3065	Volvocaceae	Ehrenberg, 1834	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Volvocaceae	3065					TRUE
3066	3066	Volvox	L., 1758	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Volvocaceae	3065	Volvox	3066			TRUE
3067	3067	Volvox carteri	F.Stein	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Volvocaceae	3065	Volvox	3066	Volvox carteri	3067	TRUE
3068	3068	Volvox carteri f. nagariensis	M.O.P.Iyengar	FORMA				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Volvocaceae	3065	Volvox	3066	Volvox carteri	3067	TRUE
3070	3070	Oocystaceae	Bohlin, 1901	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Oocystaceae	3070					TRUE
3071	3071	Chlorella	Beijerinck, 1890	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Chlorella	3071			TRUE
3072	3072	Pseudochlorella pringsheimii	(Shihar & Krauss) Darienko et al., 2010	SPECIES	Chlorella pringsheimii Shihira & Krauss, 1965	Shihira & Krauss 1965		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Pseudochlorella	63681	Pseudochlorella pringsheimii	3072	TRUE
3073	3073	[Chlorella] fusca		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Scenedesmus	3087	[Chlorella] fusca	3073	TRUE
3074	3074	Parachlorella kessleri	(Fott & Novakova) Krienitz et al.	SPECIES	Chlorella kessleri	Fott & NovaÌkovaÌ, 2004		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Parachlorella	247501	Parachlorella kessleri	3074	TRUE
3075	3075	Auxenochlorella protothecoides	(Krueger) Kalina & M.Puncoch.	SPECIES	Chlorella protothecoides	KruÌger, 1987		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Auxenochlorella	191392	Auxenochlorella protothecoides	3075	TRUE
3076	3076	Chlorella sorokiniana	Shihira & R.W.Krauss	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Chlorella	3071	Chlorella sorokiniana	3076	TRUE
3077	3077	Chlorella vulgaris	Beijerinck, 1890	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Chlorella	3071	Chlorella vulgaris	3077	TRUE
3078	3078	Auxenochlorella pyrenoidosa	(H.Chick) Molinari & Calvo-Perez, 2015	SPECIES	Chlorella pyrenoidosa	H.Chick, 1903		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Auxenochlorella	191392	Auxenochlorella pyrenoidosa	3078	TRUE
3079	3079	Chlorella sp.		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Chlorella	3071	Chlorella sp.	3079	FALSE
3080	3080	Lobosphaeropsis lobophora	(V.M.Andreeva) H.Ettl & G.Gaertner, 1995	SPECIES	Chlorella lobophora	V.M.Andreeva, 1973		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Lobosphaeropsis	390786	Lobosphaeropsis lobophora	3080	TRUE
3081	3081	Neodesmus pupukensis	(T.Kalina & M. M.Puncocharova) E.Hegewald & N.Hanagata, 2000	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Neodesmus	113523	Neodesmus pupukensis	3081	TRUE
3082	3082	Chloroidium saccharophilum	(Krueger) Darienko et al., 2010	SPECIES	Chlorothecium saccharophilum	W.KruÌger, 1906		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Watanabeales	2981622			Chloroidium	1034479	Chloroidium saccharophilum	3082	TRUE
3083	3083	Edaphochlorella mirabilis	(Andreyeva) Darienko & Proeschold, 2016	SPECIES	Chlorella mirabilis	V.M.Andreyeva		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Prasiolales	135250	Prasiolaceae	135266	Edaphochlorella	1940604	Edaphochlorella mirabilis	3083	TRUE
3084	3084	green alga KS3/2		SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Oocystaceae	3070			green alga KS3/2	3084	FALSE
3086	3086	Scenedesmaceae	Oltmanns, 1904	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086					TRUE
3087	3087	Scenedesmus	Meyen, 1829	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Scenedesmus	3087			TRUE
3088	3088	Tetradesmus obliquus	(Turpin) M.J.Wynne, 2016	SPECIES	Achnanthes obliqua	Turpin, 1828		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Tetradesmus	91192	Tetradesmus obliquus	3088	TRUE
3089	3089	Scenedesmus quadricauda	(Turpin) BreÌbisson, 1835	SPECIES	Achnanthes quadricauda	Turpin, 1828		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Scenedesmus	3087	Scenedesmus quadricauda	3089	TRUE
3090	3090	Chlorococcaceae	Blackman & Tansley, 1902	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlorococcaceae	3090					TRUE
3091	3091	Characium	A.Braun, 1849	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlorococcaceae	3090	Characium	3091			TRUE
3092	3092	Characiopodium hindakii	(K.W.Lee & Bold) Floyd & S.Watanabe	SPECIES	Characium hindakii	K.W.Lee & Bold, 1974		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Neochloridaceae	132191	Characiopodium	192076	Characiopodium hindakii	3092	TRUE
3094	3094	Characium saccatum	Filarsky, 1914	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Chlorococcaceae	3090	Characium	3091	Characium saccatum	3094	TRUE
3095	3095	Chlamydopodium vacuolatum	(K.W.Lee & H.C.Bold) Ettl & Komarek	SPECIES	Characium vacuolatum	K.W.Lee & Bold, 1974		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042	Characiochloridaceae	193559	Chlamydopodium	192085	Chlamydopodium vacuolatum	3095	TRUE
3097	3097	Ettlia minuta	(G.Arce & H.C.Bold) J.Komarek	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chlamydomonadales	3042			Ettlia	577483	Ettlia minuta	3097	TRUE
3098	3098	Neochloris	Starr, 1955	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Neochloridaceae	132191	Neochloris	3098			TRUE
3099	3099	Neochloris aquatica	Starr	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Neochloridaceae	132191	Neochloris	3098	Neochloris aquatica	3099	TRUE
3100	3100	Neochloris vigensis	P.A.Archibald	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Neochloridaceae	132191	Neochloris	3098	Neochloris vigensis	3100	TRUE
3101	3101	Parietochloris	S.Watanabe & G.L.Floyd, 1990	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Parietochloris	3101			TRUE
3102	3102	Parietochloris pseudoalveolaris	(T.R.Deason & H.C.Bold) S.Watanabe & G.L.Floyd	SPECIES	Neochloris pseudoalveolaris	T.R.Deason & H.C.Bold		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Trebouxiales	2507901	Trebouxiaceae	2507902	Parietochloris	3101	Parietochloris pseudoalveolaris	3102	TRUE
3103	3103	Hydrodictyaceae	Dumort., 1829	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Hydrodictyaceae	3103					TRUE
3104	3104	Pediastrum	Meyen, 1829	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Hydrodictyaceae	3103	Pediastrum	3104			TRUE
3105	3105	Pediastrum duplex	Meyen	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Hydrodictyaceae	3103	Pediastrum	3104	Pediastrum duplex	3105	TRUE
3106	3106	Hydrodictyon	Roth, 1797	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Hydrodictyaceae	3103	Hydrodictyon	3106			TRUE
3107	3107	Hydrodictyon reticulatum	(L.) Bory	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Hydrodictyaceae	3103	Hydrodictyon	3106	Hydrodictyon reticulatum	3107	TRUE
3108	3108	Ankistrodesmus	Corda, 1838	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Selenastraceae	35466	Ankistrodesmus	3108			TRUE
3109	3109	Ankistrodesmus stipitatus	KomaÌrkovaÌ-LegnerovaÌ, 1969	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Selenastraceae	35466	Ankistrodesmus	3108	Ankistrodesmus stipitatus	3109	TRUE
3110	3110	Prototheca	W.Krueger, 1894	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Prototheca	3110			TRUE
3111	3111	Prototheca wickerhamii	Tubaki & Soneda, 1959	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Prototheca	3110	Prototheca wickerhamii	3111	TRUE
3112	3112	Prototheca zopfii	W.KruÌger, 1894	SPECIES				yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Chlorellales	35460	Chlorellaceae	35461	Prototheca	3110	Prototheca zopfii	3112	TRUE
3113	3113	Ulvales	Blackman & Tansley, 1902	ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113							TRUE
3114	3114	Ulvaceae	J.V.Lamour. ex Dumort., 1822	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114					TRUE
3116	3116	Ulva intestinalis	L., 1753	SPECIES			hollow green seaweed	no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114	Ulva	3118	Ulva intestinalis	3116	TRUE
3117	3117	Ulva prolifera	O.F.MuÌller, 1778	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114	Ulva	3118	Ulva prolifera	3117	TRUE
3118	3118	Ulva	L., 1753	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114	Ulva	3118			TRUE
3119	3119	Ulva arasakii	M.Chihara, 1969	SPECIES			sea lettuce	no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114	Ulva	3118	Ulva arasakii	3119	TRUE
3120	3120	Ulva pertusa	Kjellman, 1897	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulvales	3113	Ulvaceae	3114	Ulva	3118	Ulva pertusa	3120	TRUE
3127	3127	Bryopsidaceae	Bory, 1829	FAMILY				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Bryopsidales	33104	Bryopsidaceae	3127					TRUE
3128	3128	Bryopsis	J.V.Lamour., 1809	GENUS				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Bryopsidales	33104	Bryopsidaceae	3127	Bryopsis	3128			TRUE
3129	3129	Bryopsis maxima	Okamura ex Segawa	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Bryopsidales	33104	Bryopsidaceae	3127	Bryopsis	3128	Bryopsis maxima	3129	TRUE
31299	31299	Chaetophorales	Wille, 1901	ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Chaetophorales	31299							TRUE
3130	3130	Bryopsis plumosa	(Hudson) C.Agardh	SPECIES	Ulva plumosa	Hudson, 1778		no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Bryopsidales	33104	Bryopsidaceae	3127	Bryopsis	3128	Bryopsis plumosa	3130	TRUE
31300	31300	Mychonastes homosphaera	(Skuja) T.Kalina & M.Puncocharova	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Mychonastaceae	1656245	Mychonastes	91354	Mychonastes homosphaera	31300	TRUE
31301	31301	Jaagichlorella luteoviridis	(Chodat) Darienko & ProÌschold, 2019	SPECIES	Chlorella luteoviridis	Chodat, 1912		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Trebouxiophyceae	75966	Watanabeales	2981622			Jaagichlorella	2304164	Jaagichlorella luteoviridis	31301	TRUE
31302	31302	Chromochloris zofingiensis	(Donz) Fucikova & L.A.Lewis	SPECIES	Chlorella zofingiensis	DoÌnz, 2012		yes	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Chromochloridaceae	1656248	Chromochloris	1399958	Chromochloris zofingiensis	31302	TRUE
31303	31303	Desmodesmus communis	(E.Hegewald) E.Hegewald, 2000	SPECIES				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Sphaeropleales	35491	Scenedesmaceae	3086	Desmodesmus	91202	Desmodesmus communis	31303	TRUE
31305	31305	Tetrasporales		ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Chlorophyceae	3166	Tetrasporales	31305							TRUE
31306	31306	Ulotrichales	Borzi, 1895	ORDER				no	green algae	Eukaryota	2759	Viridiplantae	33090	Chlorophyta	3041	Ulvophyceae	33103	Ulotrichales	31306							TRUE
